Invoice_Number,Invoice_Date,Customer_ID,Country,Product,Quantity,Amount
INV-106303,2024-11-30 12:25:20,CUST-7290,Ireland,Webcam,9,9241.82
INV-106304,2025-12-15 07:55:21,CUST-8961,France,Tablet,5,5805.31
INV-106305,2025-05-11 07:15:41,CUST-5200,Germany,Speaker,2,1484.79
INV-106306,2024-05-04 04:44:32,CUST-2192,France,Smartphone,9,3443.26
INV-106307,2024-09-20 07:06:18,CUST-1260,UK,Mouse,8,2558.34
INV-106308,2025-07-30 13:24:23,CUST-3730,UK,Headphones,6,4342.64
INV-106309,2025-03-13 03:34:55,CUST-6146,Spain,Webcam,6,1336.8
INV-106310,2025-03-22 03:51:52,CUST-4152,Ireland,Headphones,10,9987.23
INV-106311,2024-11-17 07:21:44,CUST-6223,Ireland,Speaker,2,714.37
INV-106312,2024-06-07 16:36:10,CUST-4814,Ireland,Tablet,4,3077.52
INV-106313,2024-08-08 09:50:44,CUST-5200,Germany,Headphones,3,1176.4
INV-106314,2024-12-05 09:13:37,CUST-6193,UK,Monitor,5,4246.86
INV-106315,2024-10-04 23:42:44,CUST-9640,Spain,Monitor,5,1532.06
INV-106316,2024-05-13 21:53:57,CUST-9994,Netherlands,Printer,2,1108.32
INV-106317,2025-11-24 17:37:29,CUST-8491,Spain,Laptop,1,1047.81
INV-106318,2025-12-05 02:36:57,CUST-7139,Spain,Speaker,8,8243.22
INV-106319,2024-05-12 05:19:59,CUST-2626,Germany,Headphones,7,5693.77
INV-106320,2024-09-14 19:44:41,CUST-1141,UK,Mouse,9,3190.25
INV-106321,2024-01-11 16:33:19,CUST-1995,Germany,Speaker,1,451.58
INV-106322,2024-11-17 22:47:57,CUST-8085,UK,Smartphone,2,1839.73
INV-106323,2024-10-15 00:52:34,CUST-6362,Ireland,Mouse,8,3440.94
INV-106324,2024-11-27 11:07:45,CUST-3648,Netherlands,Headphones,8,4804.71
INV-106325,2024-12-11 02:26:44,CUST-1584,France,Monitor,4,4410.23
INV-106326,2025-03-31 01:17:01,CUST-9934,Netherlands,Keyboard,7,4264.18
INV-106327,2025-07-20 08:12:38,CUST-3844,France,Laptop,3,1151.5
INV-106328,2025-11-04 18:54:39,CUST-4642,Germany,Mouse,5,1678.83
INV-106329,2024-06-05 07:40:00,CUST-2502,Ireland,Headphones,3,3587.36
INV-106330,2025-10-31 06:09:46,CUST-9255,Germany,Webcam,2,951.16
INV-106331,2025-06-28 12:40:50,CUST-5184,Ireland,Webcam,6,2455.74
INV-106332,2025-11-13 02:17:29,CUST-5159,Ireland,Smartphone,10,3352.26
INV-106333,2025-11-21 04:13:17,CUST-8497,Ireland,Webcam,4,4312.59
INV-106334,2024-09-25 19:57:05,CUST-4072,UK,Monitor,10,1916.13
INV-106335,2024-10-11 12:10:49,CUST-3798,UK,Keyboard,10,10153.78
INV-106336,2024-07-06 22:32:59,CUST-9519,Ireland,Webcam,6,2285.75
INV-106337,2025-05-22 19:21:44,CUST-8398,Ireland,Smartphone,9,9791.56
INV-106338,2025-09-24 04:10:46,CUST-5171,Spain,Speaker,7,6227.7
INV-106339,2025-11-29 10:07:35,CUST-2581,Ireland,Webcam,9,5456.63
INV-106340,2025-12-07 17:18:37,CUST-7398,Germany,Webcam,3,1029.75
INV-106341,2024-07-07 23:25:49,CUST-9156,Ireland,Monitor,9,4487.87
INV-106342,2025-07-17 18:32:19,CUST-8932,UK,Keyboard,9,9563.88
INV-106343,2025-07-16 04:12:38,CUST-2320,Netherlands,Laptop,8,6632.21
INV-106344,2024-07-29 22:15:41,CUST-1062,Germany,Laptop,8,1095.41
INV-106345,2025-08-08 07:44:49,CUST-6602,Germany,Headphones,8,5503.29
INV-106346,2025-04-03 11:37:36,CUST-1084,Germany,Speaker,8,5268.6
INV-106347,2025-04-24 11:50:39,CUST-5982,Germany,Monitor,9,10670.4
INV-106348,2024-06-23 01:17:44,CUST-7496,UK,Webcam,4,2753.18
INV-106349,2025-08-03 02:00:01,CUST-5343,Germany,Headphones,1,110.2
INV-106350,2025-04-28 17:25:45,CUST-2374,France,Monitor,3,3452.91
INV-106351,2024-12-04 02:53:55,CUST-4885,Netherlands,Smartphone,7,4133.21
INV-106352,2024-11-18 03:42:02,CUST-1225,Germany,Smartphone,4,3227.5
INV-106353,2025-07-01 14:30:21,CUST-8838,UK,Keyboard,7,5050.14
INV-106354,2025-05-06 11:02:17,CUST-5358,UK,Monitor,7,3812.78
INV-106355,2024-02-03 13:52:20,CUST-5838,Germany,Laptop,2,1794.45
INV-106356,2024-12-04 23:48:49,CUST-5285,Ireland,Printer,9,9783.55
INV-106357,2025-02-11 09:40:47,CUST-8147,Spain,Smartphone,4,1577.62
INV-106358,2025-12-14 06:17:05,CUST-7994,France,Mouse,3,1069.17
INV-106359,2025-01-19 10:59:50,CUST-2454,UK,Printer,3,310.74
INV-106360,2024-08-29 02:57:08,CUST-9695,UK,Speaker,6,1412.34
INV-106361,2024-01-31 01:12:32,CUST-3804,Germany,Headphones,10,3973.83
INV-106362,2025-04-13 15:15:07,CUST-9322,Spain,Printer,7,4174.44
INV-106363,2024-10-27 12:31:14,CUST-9028,Ireland,Smartphone,7,5839.22
INV-106364,2024-07-02 06:08:44,CUST-1345,UK,Speaker,6,6387.68
INV-106365,2024-05-11 11:05:19,CUST-3113,Spain,Smartphone,8,9454.95
INV-106366,2024-10-02 22:21:17,CUST-4622,France,Keyboard,2,356.63
INV-106367,2024-05-03 21:37:42,CUST-2032,UK,Mouse,5,5566.35
INV-106368,2024-12-19 00:24:32,CUST-5205,Germany,Printer,5,306.43
INV-106369,2024-01-31 02:42:16,CUST-6468,UK,Tablet,3,3222.76
INV-106370,2025-06-10 14:29:31,CUST-6050,Spain,Speaker,1,255.84
INV-106371,2025-05-14 16:04:14,CUST-9604,UK,Headphones,9,10073.87
INV-106372,2025-09-03 14:25:06,CUST-3409,Ireland,Monitor,10,3064.51
INV-106373,2025-06-23 19:34:44,CUST-1719,Netherlands,Printer,10,9222.71
INV-106374,2024-04-12 18:39:02,CUST-7873,Germany,Mouse,5,1963.42
INV-106375,2024-12-24 02:53:09,CUST-4128,France,Keyboard,3,3134.51
INV-106376,2025-02-16 23:02:47,CUST-6034,Ireland,Printer,2,702.54
INV-106377,2025-03-23 06:26:14,CUST-6027,UK,Tablet,3,1855.47
INV-106378,2025-04-10 12:11:36,CUST-2339,Netherlands,Monitor,7,3736.59
INV-106379,2024-08-18 19:49:54,CUST-6331,Germany,Printer,8,163.26
INV-106380,2024-06-16 01:31:04,CUST-4506,Germany,Smartphone,10,1661.67
INV-106381,2025-11-06 16:08:45,CUST-3700,Netherlands,Speaker,6,365.72
INV-106382,2024-12-13 09:50:45,CUST-9804,Ireland,Webcam,6,6906.46
INV-106383,2024-08-16 13:30:13,CUST-7767,UK,Monitor,6,7153.56
INV-106384,2024-03-24 19:10:09,CUST-3345,Spain,Headphones,1,434.53
INV-106385,2025-12-03 16:54:11,CUST-5073,Spain,Mouse,4,4619.02
INV-106386,2025-11-28 06:15:02,CUST-2671,UK,Smartphone,1,702.75
INV-106387,2024-06-13 03:28:35,CUST-1163,Germany,Webcam,3,3337.56
INV-106388,2023-12-22 06:05:41,CUST-3349,France,Speaker,1,1048.83
INV-106389,2025-03-21 00:21:14,CUST-1391,Ireland,Tablet,10,2049.08
INV-106390,2025-06-07 18:23:22,CUST-5572,France,Headphones,3,1667.42
INV-106391,2024-04-20 21:26:49,CUST-7139,France,Tablet,9,10040.86
INV-106392,2025-12-05 02:48:54,CUST-7874,Ireland,Headphones,3,338.51
INV-106393,2025-09-01 14:40:49,CUST-3209,UK,Tablet,7,2157.9
INV-106394,2025-06-07 18:55:52,CUST-7444,Germany,Laptop,7,7128.29
INV-106395,2024-12-20 13:27:06,CUST-4083,France,Webcam,2,1372.61
INV-106396,2025-02-21 22:16:16,CUST-3639,France,Headphones,1,671.29
INV-106397,2025-05-08 07:31:00,CUST-7287,Ireland,Speaker,2,429.28
INV-106398,2024-12-25 00:28:25,CUST-8165,Spain,Monitor,2,248.28
INV-106399,2025-04-11 05:10:04,CUST-2353,Netherlands,Speaker,7,6786.86
INV-106400,2025-07-15 12:25:55,CUST-6229,Netherlands,Monitor,7,4400.28
INV-106401,2025-07-22 13:20:53,CUST-3262,Netherlands,Tablet,2,53.14
INV-106402,2024-12-26 15:27:12,CUST-5574,Ireland,Speaker,9,262.43
INV-106403,2024-04-29 02:54:54,CUST-5859,France,Headphones,4,1099.11
INV-106404,2025-01-30 13:06:42,CUST-6439,Spain,Mouse,7,169.06
INV-106405,2024-01-04 18:05:36,CUST-7680,Ireland,Mouse,4,2205.35
INV-106406,2025-08-10 16:42:33,CUST-4783,France,Monitor,1,343.56
INV-106407,2024-04-20 23:44:32,CUST-4298,Spain,Keyboard,8,1680.61
INV-106408,2024-10-13 04:09:29,CUST-7874,Ireland,Smartphone,1,293.75
INV-106409,2025-12-17 21:30:53,CUST-4193,Netherlands,Keyboard,3,171.93
INV-106410,2024-07-04 09:11:52,CUST-3166,Netherlands,Webcam,2,645.85
INV-106411,2024-11-10 17:56:57,CUST-9902,Germany,Mouse,8,1339.38
INV-106412,2024-04-24 05:46:12,CUST-2816,Spain,Laptop,4,2085.9
INV-106413,2025-05-06 14:19:15,CUST-3501,France,Printer,4,1949.04
INV-106414,2025-04-25 18:53:02,CUST-2943,Netherlands,Tablet,5,4001.23
INV-106415,2025-04-30 19:43:47,CUST-5497,Spain,Headphones,8,9549.67
INV-106416,2024-03-19 02:35:01,CUST-4245,Germany,Headphones,1,29.14
INV-106417,2025-06-08 20:59:57,CUST-1452,Ireland,Keyboard,2,1454.55
INV-106418,2025-02-10 22:44:33,CUST-6624,UK,Monitor,10,1197.36
INV-106419,2024-12-23 10:51:35,CUST-1125,France,Laptop,10,3673.82
INV-106420,2024-06-17 23:52:02,CUST-7015,Ireland,Headphones,3,2662.38
INV-106421,2024-05-31 02:55:40,CUST-4517,Spain,Webcam,3,1671.9
INV-106422,2025-02-11 03:17:53,CUST-6893,Netherlands,Printer,3,2648.39
INV-106423,2024-12-22 15:05:40,CUST-4461,France,Mouse,1,115.61
INV-106424,2025-06-16 21:18:54,CUST-9119,France,Mouse,7,2543.91
INV-106425,2025-08-28 03:59:33,CUST-6831,Ireland,Laptop,7,5880.1
INV-106426,2025-11-05 12:40:55,CUST-8729,France,Speaker,3,360.13
INV-106427,2025-11-14 13:46:21,CUST-4294,France,Webcam,3,1679.79
INV-106428,2025-08-14 20:18:43,CUST-7922,UK,Webcam,5,3820.03
INV-106429,2025-10-31 17:24:50,CUST-9485,Netherlands,Keyboard,10,5671.61
INV-106430,2025-03-06 23:01:18,CUST-9362,UK,Monitor,7,7593.33
INV-106431,2024-03-02 20:47:39,CUST-2917,Germany,Monitor,3,2946.31
INV-106432,2024-11-27 12:51:38,CUST-5173,Spain,Webcam,5,4911.41
INV-106433,2024-11-18 23:40:27,CUST-6944,Ireland,Printer,8,4546.5
INV-106434,2025-09-29 15:50:49,CUST-9136,Germany,Speaker,10,5827.82
INV-106435,2024-01-06 06:41:44,CUST-6454,UK,Laptop,1,866.32
INV-106436,2025-03-17 04:09:51,CUST-1705,UK,Speaker,4,1968.55
INV-106437,2025-07-14 14:28:07,CUST-5112,Germany,Keyboard,6,1652.22
INV-106438,2025-11-13 06:24:49,CUST-2468,Germany,Speaker,2,1961.01
INV-106439,2025-01-21 07:02:05,CUST-6326,France,Mouse,2,1351.89
INV-106440,2025-10-01 09:14:16,CUST-6681,Ireland,Headphones,1,383.6
INV-106441,2025-04-22 03:42:34,CUST-8822,UK,Keyboard,4,4397.19
INV-106442,2024-12-13 01:48:19,CUST-2988,Netherlands,Mouse,1,1109.75
INV-106443,2025-04-23 03:06:10,CUST-3228,UK,Speaker,10,455.63
INV-106444,2025-11-15 23:59:25,CUST-2577,UK,Laptop,4,3879.33
INV-106445,2025-05-25 15:37:07,CUST-1791,Germany,Speaker,5,4577.48
INV-106446,2025-07-25 15:47:10,CUST-3964,Germany,Webcam,5,4656.83
INV-106447,2025-08-22 09:36:00,CUST-9300,Ireland,Webcam,5,5026.85
INV-106448,2025-02-01 09:22:50,CUST-9002,Netherlands,Monitor,9,10341.96
INV-106449,2024-02-14 01:45:58,CUST-1931,Netherlands,Printer,10,5441.25
INV-106450,2025-09-06 11:11:11,CUST-6251,Ireland,Speaker,5,572.09
INV-106451,2025-09-01 08:02:56,CUST-9520,France,Laptop,5,2153.7
INV-106452,2024-08-23 05:06:40,CUST-7247,UK,Laptop,1,449.35
INV-106453,2025-08-20 07:12:19,CUST-8296,Netherlands,Smartphone,4,2147.91
INV-106454,2025-06-24 21:04:40,CUST-8881,Netherlands,Headphones,2,301.41
INV-106455,2025-10-11 21:33:02,CUST-2725,UK,Tablet,10,11439.95
INV-106456,2024-12-30 14:35:09,CUST-9642,France,Tablet,6,5282.38
INV-106457,2023-12-26 13:05:43,CUST-1993,UK,Laptop,7,5065.47
INV-106458,2025-03-14 12:42:31,CUST-2912,Spain,Smartphone,3,2325.29
INV-106459,2024-01-09 13:51:51,CUST-1066,Ireland,Smartphone,10,11072.71
INV-106460,2024-07-26 18:37:24,CUST-3961,France,Smartphone,2,2212.91
INV-106461,2025-06-07 20:32:16,CUST-6467,Ireland,Headphones,10,1592.59
INV-106462,2024-05-05 14:36:10,CUST-7271,Spain,Smartphone,7,7898.62
INV-106463,2024-09-15 02:39:36,CUST-8454,Germany,Speaker,2,1378.93
INV-106464,2025-07-15 18:24:49,CUST-2149,Spain,Smartphone,10,7378.59
INV-106465,2024-01-09 11:09:10,CUST-9857,Spain,Printer,1,696.05
INV-106466,2025-11-23 00:47:30,CUST-2745,France,Mouse,3,3520.74
INV-106467,2024-04-20 16:10:11,CUST-6811,Ireland,Smartphone,2,1851.25
INV-106468,2024-01-11 17:36:20,CUST-9815,France,Printer,3,1447.3
INV-106469,2025-11-30 21:36:11,CUST-2191,Germany,Monitor,6,2496.69
INV-106470,2025-03-14 09:34:03,CUST-3692,Germany,Mouse,6,5686.1
INV-106471,2024-09-24 22:13:34,CUST-3086,Netherlands,Monitor,5,4241.92
INV-106472,2025-05-07 21:45:39,CUST-3577,Netherlands,Keyboard,3,1201.4
INV-106473,2025-12-08 13:00:02,CUST-3330,Spain,Laptop,9,4126.27
INV-106474,2024-11-16 18:51:34,CUST-3889,Ireland,Laptop,7,5230.79
INV-106475,2025-04-05 13:18:26,CUST-2536,Ireland,Laptop,7,1780.23
INV-106476,2025-08-24 04:47:40,CUST-5318,Spain,Headphones,4,2577.55
INV-106477,2024-02-21 03:38:21,CUST-6294,Germany,Mouse,1,353.49
INV-106478,2024-07-29 11:42:09,CUST-4911,Netherlands,Keyboard,1,374.11
INV-106479,2025-11-01 15:28:10,CUST-4996,Ireland,Mouse,4,771.4
INV-106480,2025-08-10 18:42:12,CUST-3757,Germany,Laptop,9,4693.52
INV-106481,2024-10-06 01:55:29,CUST-1608,Netherlands,Smartphone,10,5466.76
INV-106482,2025-04-08 23:01:06,CUST-7039,Spain,Mouse,3,1927.25
INV-106483,2024-09-29 06:20:55,CUST-8740,UK,Tablet,9,3552.23
INV-106484,2025-06-26 06:21:35,CUST-5634,Ireland,Printer,8,3240.0
INV-106485,2025-03-31 00:36:28,CUST-5203,Spain,Keyboard,2,1426.04
INV-106486,2025-08-08 22:37:59,CUST-8337,Germany,Laptop,10,2362.11
INV-106487,2023-12-27 10:36:44,CUST-4721,UK,Webcam,2,486.88
INV-106488,2024-11-01 19:21:38,CUST-2173,Germany,Laptop,1,971.2
INV-106489,2025-08-07 21:05:06,CUST-6207,UK,Monitor,6,2840.4
INV-106490,2024-02-26 12:33:19,CUST-3123,Spain,Mouse,8,2689.5
INV-106491,2025-06-24 06:46:30,CUST-7500,Ireland,Monitor,10,10497.99
INV-106492,2025-01-29 04:52:11,CUST-5967,UK,Keyboard,4,1228.48
INV-106493,2025-05-11 21:27:06,CUST-7690,Germany,Monitor,7,362.58
INV-106494,2024-07-06 02:54:18,CUST-2366,Netherlands,Printer,4,1464.38
INV-106495,2024-07-27 08:08:45,CUST-6415,UK,Printer,7,7101.67
INV-106496,2024-11-20 06:21:00,CUST-8488,Netherlands,Smartphone,10,1186.11
INV-106497,2024-11-22 06:58:04,CUST-9104,Germany,Mouse,4,1581.74
INV-106498,2025-09-15 15:30:27,CUST-4808,Germany,Laptop,3,609.06
INV-106499,2024-06-10 01:46:50,CUST-7032,Ireland,Printer,5,4703.56
INV-106500,2024-06-11 19:58:37,CUST-9765,Germany,Speaker,3,2136.93
INV-106501,2024-12-06 06:26:43,CUST-8555,Netherlands,Smartphone,10,9329.88
INV-106502,2024-10-04 00:47:10,CUST-6944,France,Tablet,6,6273.95
INV-106503,2025-01-03 01:32:26,CUST-6797,UK,Monitor,5,5088.28
INV-106504,2025-12-14 03:47:27,CUST-7867,Ireland,Webcam,5,281.19
INV-106505,2024-04-01 04:35:13,CUST-7272,Netherlands,Headphones,4,1368.15
INV-106506,2025-04-25 06:25:17,CUST-5365,France,Tablet,3,2139.98
INV-106507,2024-06-22 13:54:33,CUST-4323,UK,Headphones,2,2062.31
INV-106508,2025-10-25 20:06:24,CUST-2192,UK,Headphones,1,543.51
INV-106509,2025-05-28 03:29:51,CUST-9195,Netherlands,Mouse,7,5631.69
INV-106510,2024-08-25 17:17:23,CUST-4497,Germany,Laptop,6,3158.52
INV-106511,2024-04-20 19:21:36,CUST-3192,Spain,Webcam,4,4014.49
INV-106512,2023-12-30 15:53:41,CUST-6911,Germany,Printer,9,9896.58
INV-106513,2025-04-12 11:02:55,CUST-1538,Germany,Headphones,10,1552.91
INV-106514,2025-08-14 10:33:20,CUST-6176,Spain,Headphones,8,6195.9
INV-106515,2024-05-10 14:01:19,CUST-8412,France,Mouse,9,7471.27
INV-106516,2025-01-13 19:46:17,CUST-8523,France,Laptop,1,599.68
INV-106517,2025-05-05 10:02:19,CUST-7181,Ireland,Mouse,3,1716.52
INV-106518,2025-05-26 07:40:27,CUST-2292,Netherlands,Speaker,4,669.23
INV-106519,2025-09-06 05:00:18,CUST-7763,Netherlands,Webcam,7,4501.76
INV-106520,2024-11-03 02:21:18,CUST-4233,France,Smartphone,3,3552.83
INV-106521,2025-08-14 05:47:19,CUST-8922,Ireland,Mouse,9,1954.21
INV-106522,2024-06-28 17:16:29,CUST-9902,Germany,Monitor,8,2503.42
INV-106523,2024-08-14 01:09:16,CUST-9032,UK,Monitor,6,7145.42
INV-106524,2024-09-23 10:15:03,CUST-2378,Germany,Keyboard,8,9200.39
INV-106525,2024-12-22 00:34:24,CUST-5280,Ireland,Speaker,7,3821.66
INV-106526,2025-08-03 11:20:22,CUST-4816,France,Smartphone,2,90.19
INV-106527,2024-01-09 15:59:54,CUST-4231,France,Smartphone,7,765.83
INV-106528,2024-12-07 17:25:26,CUST-3973,Spain,Smartphone,4,4517.98
INV-106529,2025-01-05 22:55:40,CUST-6649,France,Webcam,7,3447.56
INV-106530,2024-02-03 22:58:29,CUST-2075,Spain,Monitor,3,1762.85
INV-106531,2024-12-29 20:41:04,CUST-4524,UK,Tablet,2,1541.9
INV-106532,2023-12-26 02:05:58,CUST-7718,France,Printer,9,3728.19
INV-106533,2024-05-04 16:13:44,CUST-8007,Spain,Smartphone,6,4605.94
INV-106534,2025-08-25 07:04:37,CUST-7698,Germany,Printer,3,2016.0
INV-106535,2024-09-24 05:39:00,CUST-9834,Netherlands,Mouse,8,6644.02
INV-106536,2024-05-25 23:42:40,CUST-9995,France,Smartphone,8,3171.15
INV-106537,2024-11-27 18:09:19,CUST-6395,Spain,Speaker,9,5231.96
INV-106538,2024-02-03 01:52:59,CUST-1074,Ireland,Headphones,4,720.76
INV-106539,2024-05-23 09:49:40,CUST-2473,Spain,Tablet,8,7823.73
INV-106540,2024-04-09 01:25:53,CUST-4208,UK,Laptop,8,4315.95
INV-106541,2025-02-05 22:21:44,CUST-8551,Spain,Smartphone,1,637.15
INV-106542,2024-03-18 18:09:30,CUST-9929,Germany,Laptop,2,2326.07
INV-106543,2024-07-26 09:10:05,CUST-9608,Netherlands,Keyboard,1,992.02
INV-106544,2025-07-27 10:46:46,CUST-6152,France,Monitor,3,370.23
INV-106545,2025-08-21 16:36:22,CUST-7507,Germany,Laptop,9,2720.72
INV-106546,2025-01-15 00:31:59,CUST-3452,UK,Tablet,5,2515.69
INV-106547,2024-05-30 08:26:19,CUST-1932,France,Printer,5,162.24
INV-106548,2025-03-28 11:44:44,CUST-3413,Germany,Smartphone,2,2063.57
INV-106549,2024-08-22 20:25:47,CUST-7289,France,Keyboard,9,8136.13
INV-106550,2024-11-15 09:00:41,CUST-9294,Ireland,Printer,3,104.23
INV-106551,2025-08-22 23:27:03,CUST-3110,UK,Webcam,10,6629.99
INV-106552,2024-04-03 18:18:20,CUST-2354,UK,Mouse,3,645.62
INV-106553,2025-05-03 18:27:04,CUST-9069,Spain,Laptop,3,2920.56
INV-106554,2024-08-06 04:52:59,CUST-5885,UK,Keyboard,9,2578.08
INV-106555,2024-05-17 17:55:53,CUST-4208,Ireland,Printer,1,754.69
INV-106556,2025-06-13 07:59:41,CUST-9999,Ireland,Printer,6,5021.78
INV-106557,2024-03-19 23:14:04,CUST-3775,Ireland,Webcam,1,787.87
INV-106558,2025-03-04 10:39:30,CUST-4168,Netherlands,Webcam,2,1861.52
INV-106559,2025-08-02 18:35:44,CUST-6661,Ireland,Tablet,6,4095.21
INV-106560,2025-01-18 02:00:25,CUST-8602,Spain,Printer,6,6588.98
INV-106561,2024-03-04 08:37:07,CUST-5799,France,Headphones,1,686.54
INV-106562,2025-05-08 01:06:45,CUST-1658,Netherlands,Laptop,7,7475.88
INV-106563,2024-07-25 05:14:09,CUST-6573,Spain,Webcam,5,4773.88
INV-106564,2024-06-22 02:57:29,CUST-2509,Germany,Smartphone,5,4217.85
INV-106565,2024-05-06 00:17:17,CUST-3095,UK,Laptop,5,532.6
INV-106566,2025-03-26 14:46:25,CUST-1285,Netherlands,Printer,1,1053.15
INV-106567,2024-05-08 17:19:17,CUST-1225,Spain,Mouse,6,5531.55
INV-106568,2024-08-12 09:16:50,CUST-7310,UK,Headphones,8,5645.21
INV-106569,2025-09-26 19:57:42,CUST-5874,Germany,Tablet,8,6747.61
INV-106570,2025-09-15 10:42:14,CUST-6315,Germany,Laptop,5,1630.83
INV-106571,2024-07-21 07:52:15,CUST-2191,UK,Mouse,9,8263.75
INV-106572,2024-02-22 08:41:10,CUST-3141,Ireland,Headphones,7,1543.82
INV-106573,2025-08-28 20:38:43,CUST-4787,France,Speaker,8,6105.99
INV-106574,2025-04-13 13:52:47,CUST-1289,UK,Keyboard,1,675.69
INV-106575,2024-10-01 20:24:23,CUST-1992,Netherlands,Monitor,9,5166.78
INV-106576,2024-07-20 04:37:03,CUST-4108,France,Smartphone,1,1114.11
INV-106577,2025-01-07 14:46:23,CUST-6281,Spain,Webcam,3,881.65
INV-106578,2025-07-11 01:09:55,CUST-1917,Germany,Smartphone,3,379.89
INV-106579,2024-04-03 12:13:10,CUST-7026,Netherlands,Mouse,1,932.16
INV-106580,2025-10-15 21:25:50,CUST-2331,Spain,Printer,3,82.56
INV-106581,2024-01-18 03:29:28,CUST-8704,France,Keyboard,4,3052.17
INV-106582,2025-06-01 16:00:52,CUST-7315,Germany,Tablet,9,7781.54
INV-106583,2024-04-02 18:33:32,CUST-9952,Ireland,Mouse,1,613.63
INV-106584,2025-07-11 12:28:13,CUST-2101,Germany,Speaker,1,388.48
INV-106585,2024-04-27 22:10:55,CUST-3978,Spain,Speaker,6,1360.25
INV-106586,2025-08-06 01:51:05,CUST-9386,UK,Monitor,8,7631.66
INV-106587,2024-07-29 01:26:08,CUST-8489,Netherlands,Headphones,8,3842.5
INV-106588,2025-03-13 05:21:52,CUST-1928,France,Speaker,10,755.06
INV-106589,2024-08-06 01:47:11,CUST-6052,Ireland,Mouse,7,7691.58
INV-106590,2025-01-30 09:16:32,CUST-4569,Netherlands,Webcam,5,1772.73
INV-106591,2025-10-24 12:13:05,CUST-2787,Netherlands,Monitor,3,945.73
INV-106592,2025-02-21 06:34:42,CUST-7791,Netherlands,Monitor,5,3635.31
INV-106593,2025-07-09 10:41:49,CUST-6207,Germany,Tablet,5,5193.82
INV-106594,2025-11-11 16:19:39,CUST-2669,Ireland,Printer,4,1570.39
INV-106595,2025-01-25 11:27:28,CUST-4351,Ireland,Headphones,10,11842.91
INV-106596,2024-12-22 06:10:07,CUST-7257,Germany,Tablet,4,271.87
INV-106597,2024-07-31 14:21:36,CUST-2783,Netherlands,Printer,2,949.57
INV-106598,2024-03-02 07:16:23,CUST-4028,UK,Keyboard,8,2465.55
INV-106599,2024-11-23 13:38:42,CUST-8792,France,Mouse,8,6160.9
INV-106600,2024-11-05 09:15:04,CUST-1243,France,Smartphone,6,2147.22
INV-106601,2025-01-03 09:42:43,CUST-7988,Ireland,Headphones,8,5053.17
INV-106602,2024-02-08 23:01:38,CUST-1326,Spain,Monitor,10,5555.16
INV-106603,2024-02-05 19:35:00,CUST-6497,Germany,Smartphone,4,305.13
INV-106604,2024-05-18 07:55:14,CUST-1844,UK,Speaker,8,1511.3
INV-106605,2024-09-10 15:20:45,CUST-4510,UK,Webcam,5,316.09
INV-106606,2025-11-21 18:50:10,CUST-6042,Ireland,Printer,3,203.19
INV-106607,2025-05-11 00:11:23,CUST-7718,Netherlands,Smartphone,7,147.15
INV-106608,2025-08-06 01:42:43,CUST-2615,Ireland,Headphones,5,733.58
INV-106609,2025-07-26 21:00:20,CUST-9154,France,Keyboard,5,2613.87
INV-106610,2024-01-24 16:27:22,CUST-7072,Ireland,Laptop,7,1975.74
INV-106611,2025-03-12 05:16:04,CUST-5334,Ireland,Speaker,10,3504.06
INV-106612,2024-03-23 05:21:14,CUST-6048,Ireland,Laptop,6,950.34
INV-106613,2025-03-07 23:26:00,CUST-8868,Spain,Tablet,6,6621.92
INV-106614,2025-05-12 07:56:35,CUST-4181,Spain,Webcam,5,5992.63
INV-106615,2025-07-31 01:29:51,CUST-7770,UK,Smartphone,3,1270.25
INV-106616,2024-09-08 20:17:29,CUST-5240,Netherlands,Laptop,10,4006.3
INV-106617,2025-01-27 03:04:25,CUST-5814,Netherlands,Tablet,8,4357.7
INV-106618,2024-01-18 20:30:32,CUST-1103,UK,Keyboard,8,2517.75
INV-106619,2024-03-27 23:33:09,CUST-6405,Ireland,Tablet,6,1811.13
INV-106620,2025-03-10 11:04:11,CUST-2196,Netherlands,Smartphone,9,7033.45
INV-106621,2025-10-27 00:39:11,CUST-3151,Ireland,Headphones,8,8181.29
INV-106622,2024-03-14 10:59:54,CUST-6231,Ireland,Mouse,9,8079.49
INV-106623,2025-01-22 00:57:39,CUST-1846,Netherlands,Speaker,9,7087.75
INV-106624,2024-01-24 08:59:42,CUST-2170,Netherlands,Laptop,10,10019.69
INV-106625,2024-11-07 19:08:56,CUST-7594,Spain,Speaker,7,3929.39
INV-106626,2025-10-19 07:36:04,CUST-7641,France,Tablet,3,2734.46
INV-106627,2025-08-29 13:38:51,CUST-7945,Germany,Tablet,6,1587.34
INV-106628,2024-07-31 07:14:59,CUST-9735,Netherlands,Mouse,7,1427.16
INV-106629,2025-07-08 17:34:02,CUST-4286,Spain,Speaker,8,2994.94
INV-106630,2025-09-30 10:50:54,CUST-8958,France,Speaker,8,8603.19
INV-106631,2024-09-10 02:25:18,CUST-7029,Germany,Mouse,9,4753.81
INV-106632,2024-09-10 20:18:00,CUST-6922,Germany,Mouse,8,3383.99
INV-106633,2025-02-27 08:24:06,CUST-5203,France,Mouse,5,5433.04
INV-106634,2025-01-26 15:59:08,CUST-7884,Netherlands,Printer,7,6296.2
INV-106635,2024-12-26 21:25:21,CUST-2323,Spain,Laptop,1,819.35
